year,type,name,postal_code,num_cardholders,revenue_self_generated,revenue_total_operating,revenue_total_capital,expend_materials,expend_staff,expend_total_operating,num_print_volumes,num_e_book_audio_titles,hoopla,num_e_learning_services,num_took_e_learning_courses,num_workstations_internet,total_direct_circulation,program_attendance,num_tech_programs,ill_num_borrowed,ill_num_lent,num_use_wifi,num_visits_irl,num_visits_websites,population,households
2010,Public or Union Library,Bruce Mines & Plummer Additional Union,P0R1C0,489,7023,111200,0,8487,67340,100461,11473,NA,NA,NA,NA,5,15631,1361,NA,684,553,2,125,118,1209,831
2010,Contracting Municipality,"Brudenell, Lyndoch & Raglan Twp",K0J2E0,0,0,4584,0,0,0,4584,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1424,1050
2010,Public or Union Library,"Burk's Falls, Armour & Ryerson Union",P0A1C0,885,5805,120804,0,10325,78370,114831,9969,NA,NA,NA,NA,6,18936,255,NA,357,241,9,262,191,2725,2169
2010,Public or Union Library,Burlington,L7R1J4,75028,357959,9024147,392300,569285,6895721,9049023,348143,NA,NA,NA,NA,98,1937768,50853,NA,1528,2398,470,19418,30212,174300,67271
2010,Public or Union Library,Caledon Town,L7C0H3,24042,47242,2836684,0,400000,1812211,2836684,159107,NA,NA,NA,NA,85,392782,11953,NA,2047,1920,90,4803,5696,57900,18900
2010,Contracting Municipality,Calvin Twp,P0H1V0,0,0,1177,0,0,0,1177,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,608,259
2010,Public or Union Library,Cambridge,N1S2K6,46484,350676,5228787,155576,533920,3623332,5218649,294062,NA,NA,NA,NA,53,1250522,32353,NA,2814,3136,326,17687,9576,129000,46000
2010,Public or Union Library,Carleton Place,K7C2T3,5666,12528,416856,18000,44328,260451,493968,61365,NA,NA,NA,NA,3,112714,1357,NA,1397,1201,56,953,0,9905,4115
2010,Contracting Municipality,Carling Twp,P0G1G0,0,0,30680,0,0,0,30680,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1115,1737
2010,Public or Union Library,Carlow Mayo,K0L1C0,175,0,26453,0,4844,13000,36673,8689,NA,NA,NA,NA,3,7385,0,NA,41,0,10,50,5,950,672
2010,LSB Library,Cartier LSB,P0M1J0,62,0,14454,0,8030,923,8953,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,300,0
2010,Contracting Municipality,Casey Twp,P0J1A0,0,0,1381,0,0,0,1381,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,385,153
2010,Public or Union Library,Casselman,K0A1M0,2598,0,138653,0,21414,260,140851,23364,NA,NA,NA,NA,5,43250,250,NA,73,0,0,409,0,3192,1543
2010,Public or Union Library,Cavan Monaghan Libraries,L0A1G0,2526,10259,293929,31900,26815,205566,348143,26251,NA,NA,NA,NA,19,59075,1277,NA,397,812,30,910,396,9235,3311
2010,Public or Union Library,Central Manitoulin Twp,P0P1S0,2045,3089,61286,0,8048,46018,61286,13908,NA,NA,NA,NA,11,10989,0,NA,193,0,0,318,0,1792,1480
2010,Public or Union Library,Centre Hastings,K0K2K0,1371,2255,114998,0,7032,68885,105785,18991,NA,NA,NA,NA,8,20364,705,NA,1845,1302,17,395,4,4390,2378
2010,Contracting Municipality,Chamberlain Twp,P0J1H0,0,0,6803,0,0,0,6803,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,310,159
2010,Public or Union Library,Champlain Twp,K0B1R0,1635,3418,176315,0,24605,73552,184715,18476,NA,NA,NA,NA,8,28973,607,NA,350,410,0,275,37,7699,3763
2010,Public or Union Library,Chapleau Twp,P0M1K0,748,3187,112141,0,10452,91118,111463,21496,NA,NA,NA,NA,3,0,57,NA,335,255,6,163,6,2072,1136
2010,Contracting Municipality,Chapple Twp,P0W1A0,0,0,2828,0,0,0,1828,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,650,367
2010,Public or Union Library,Chatham-Kent,N7M2G6,50813,93599,3819269,0,411317,2733443,3766659,325711,NA,NA,NA,NA,55,803767,47361,NA,1164,1992,186,8027,5125,108177,48411
2010,First Nations Library,Chippewa of the Thames FN,N0L1Y0,167,0,51073,0,11547,19392,51073,3874,NA,NA,NA,NA,6,32,1321,NA,0,0,0,88,0,689,0
2010,First Nations Library,Chippewas of Georgina Island FN,L0E1R0,197,150,62506,0,291,27825,62506,6255,NA,NA,NA,NA,4,8935,4080,NA,0,0,12,91,0,191,0
2010,First Nations Library,Chippewas of Kettle & Stony Point FN,N0N1J1,347,0,33012,0,7326,13549,33012,476,NA,NA,NA,NA,3,86,137,NA,0,0,0,14,0,1320,0
2010,First Nations Library,Chippewas of Mnjikaning FN,L3V6H6,459,1200,172275,0,15205,121933,172275,16472,NA,NA,NA,NA,22,9428,12415,NA,12,1,0,601,0,689,0
2010,Public or Union Library,Clarence-Rockland,K4K1C3,6946,9121,494202,16025,15785,235443,465666,56962,NA,NA,NA,NA,9,39153,148,NA,573,577,0,446,45,24904,9258
2010,Public or Union Library,Clarington,L1C1T7,42266,146677,2848131,120872,284999,1866538,2750510,138942,NA,NA,NA,NA,81,709197,16524,NA,2658,1502,125,6429,2930,87900,30107
2010,Public or Union Library,Clearview Twp,L0M1S0,6465,22226,604144,74932,71280,395589,651401,65161,NA,NA,NA,NA,21,150317,16010,NA,1661,837,75,923,450,14088,6036
2010,Public or Union Library,Cobalt,P0J1C0,910,640,54025,0,9273,35185,56762,14489,NA,NA,NA,NA,8,10857,300,NA,68,0,31,158,146,961,518
2010,Public or Union Library,Cobourg,K9A5P4,10107,61597,1023459,64486,119033,641885,1030892,66050,NA,NA,NA,NA,33,260930,8120,NA,1555,1759,100,3302,1183,18210,7957
2010,Public or Union Library,Cochrane,P0L1C0,1700,18367,348180,0,22586,217328,332030,26482,NA,NA,NA,NA,10,33863,1456,NA,729,618,5,514,99,5487,2492
2010,Contracting Municipality,Coleman Twp,P0J1C0,0,0,1498,0,0,0,1498,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,431,347
2010,Public or Union Library,Collingwood,L9Y0W6,7649,49436,1491808,7704600,75063,1091203,1491803,56135,NA,NA,NA,NA,18,240799,8381,NA,2867,1489,129,5207,1358,17503,10013
2010,Public or Union Library,Conmee,P0T1W0,58,0,23483,0,9825,3506,18487,5467,NA,NA,NA,NA,3,893,226,NA,0,0,4,14,0,689,292
2010,Public or Union Library,Cornwall,K6H5V1,10372,75276,1965039,0,149601,1327914,1938181,128569,NA,NA,NA,NA,19,277877,13393,NA,1706,2006,67,5009,2032,45965,21025
2010,Public or Union Library,"County of Prince Edward, The Corporation of the",K0K2T0,8234,12402,1011785,5342,63904,690680,903719,64009,NA,NA,NA,NA,51,215444,10474,NA,4153,3403,676,2215,1531,21486,12658
2010,Public or Union Library,Cramahe Twp,K0K1S0,1610,3636,187078,0,31199,100522,188899,18301,NA,NA,NA,NA,7,51140,1031,NA,1290,708,12,419,0,5375,2126
2010,First Nations Library,Curve Lake FN,K0L1R0,354,6680,56587,0,4578,16344,43655,2210,NA,NA,NA,NA,4,894,363,NA,0,0,29,61,2,763,0
2010,Contracting LSB,Dawson LSB,P0P1R0,0,0,274,0,0,0,274,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,28,0
2010,Contracting Municipality,Dawson Twp,P0W1L0,0,0,3500,0,0,0,3500,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,500,318
2010,Public or Union Library,Deep River,K0J1P0,3164,15428,373174,0,62254,244310,373174,53590,NA,NA,NA,NA,6,66353,2876,NA,923,698,62,1052,1126,4550,1943
2010,First Nations Library,Delaware FN,N0P2K0,374,0,36578,0,5865,13515,36578,1888,NA,NA,NA,NA,6,342,16,NA,4,3,0,36,0,236,0
2010,Public or Union Library,Deseronto,K0K1X0,1056,8488,127352,0,7373,74611,129877,25469,NA,NA,NA,NA,16,14302,1834,NA,543,169,7,197,0,1824,758
2010,First Nations Library,Dokis FN,P0M2K0,0,0,33802,0,2763,20784,31907,2545,NA,NA,NA,NA,6,654,32,NA,187,0,16,24,24,170,0
2010,Public or Union Library,Dorion Twp,P0T1K0,200,165,32838,0,3600,21762,33000,10400,NA,NA,NA,NA,4,5807,325,NA,114,120,10,70,0,291,188
2010,Public or Union Library,Douro-Dummer Twp,K0L1S0,310,1261,82470,0,13432,41773,80158,14549,NA,NA,NA,NA,7,8815,1019,NA,0,0,1,98,468,6954,3461
2010,Public or Union Library,Dryden,P8N2A7,4293,18039,411541,0,74809,267812,413310,35120,NA,NA,NA,NA,11,110900,5460,NA,1375,1033,112,3377,328,8195,3555
2010,Public or Union Library,Dubreuilville Twp,P0S1B0,231,1949,33970,0,13006,13750,29067,4365,NA,NA,NA,NA,8,6141,50,NA,0,0,41,72,0,773,314
2010,Public or Union Library,Ear Falls Twp,P0V1T0,299,3326,119690,0,11276,60510,119690,14414,NA,NA,NA,NA,5,7020,169,NA,98,149,0,110,11,893,580
2010,Public or Union Library,East Ferris Twp,P0H1B0,1133,1788,81859,0,13490,47540,85081,15582,NA,NA,NA,NA,9,16730,599,NA,325,0,3,162,102,1946,4431
2010,Contracting Municipality,East Garafraxa Twp,L0N1N0,0,0,36934,0,0,0,36934,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,2297,919
2010,Public or Union Library,East Gwillimbury,L9N1P2,16632,32636,1036254,14900,73608,708186,1027816,58514,NA,NA,NA,NA,11,127157,5772,NA,1045,1169,76,1766,846,24000,8445
2010,Contracting Municipality,East Hawkesbury Twp,K0B1P0,0,0,13933,0,0,0,13933,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,3289,1469
2010,Public or Union Library,East Luther Grand Valley Twp,L0N1G0,2895,14963,267048,12435,38904,123719,279987,23512,NA,NA,NA,NA,8,55889,1808,NA,1261,638,10,517,1125,2403,975
2010,Public or Union Library,Edwardsburgh/Cardinal,K0E1X0,1254,1544,102103,0,32884,49438,96528,33466,NA,NA,NA,NA,10,31670,226,NA,187,6,10,263,216,6689,2979
2010,"County, County co-operative or Regional Municipality Library",Elgin County,N5R5V1,13716,31969,2478260,39531,177648,1595982,2478260,158862,NA,NA,NA,NA,43,286264,15281,NA,4454,2668,57,3290,3305,49241,18409
2010,Public or Union Library,Elizabethtown - Kitley,K0E1A0,1585,0,87263,0,16759,49562,87263,47790,NA,NA,NA,NA,7,18589,500,NA,3,0,0,116,0,10201,3990
2010,Public or Union Library,Elliot Lake,P5A2T2,3194,29120,466461,0,47565,233760,453046,57772,NA,NA,NA,NA,7,82010,380,NA,454,1298,12,2610,478,11170,6127
2010,Public or Union Library,Emo Twp,P0W1E0,1421,14319,64735,0,6000,44965,62991,19631,NA,NA,NA,NA,4,21383,20,NA,282,537,6,225,10,1120,540
2010,Public or Union Library,Englehart,P0J1H0,1431,10465,98189,0,10371,60015,107009,20049,NA,NA,NA,NA,9,15096,1500,NA,157,0,12,169,59,1494,726
2010,Public or Union Library,Espanola,P5E1S4,4441,20578,338281,0,46406,255477,338280,39310,NA,NA,NA,NA,4,59415,1286,NA,461,1085,0,767,0,5079,2419
2010,Public or Union Library,Essa,L0M1B1,4331,22020,464504,22192,73112,307552,472601,64372,NA,NA,NA,NA,16,140680,5808,NA,863,948,44,800,451,16901,6212
2010,"County, County co-operative or Regional Municipality Library",Essex County,N8M1Y3,36895,128172,4582838,0,564942,3022312,4401359,355501,NA,NA,NA,NA,72,1012174,20457,NA,1026,2938,111,8706,5698,176642,65648
2010,Contracting Municipality,Evanturel Twp,P0J1H0,0,0,9021,0,0,0,9021,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,473,208
2010,Contracting Municipality,Faraday Twp,K0L1C0,0,0,18595,0,0,0,18595,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1578,1347
2010,Public or Union Library,Fauquier-Strickland Twp,P0L1G0,451,2962,64434,0,19511,32325,61051,14982,NA,NA,NA,NA,6,6950,44,NA,0,0,3,8,5,621,401
2010,Public or Union Library,Fort Erie,L2A2M1,7883,54518,1371778,25656,85899,974623,1429732,81007,NA,NA,NA,NA,36,144000,7273,NA,1594,1470,97,1618,636,29925,14936
2010,Public or Union Library,Fort Frances,P9A0A2,7886,44783,572996,1438932,57888,389172,572996,51755,NA,NA,NA,NA,20,169484,6075,NA,221,762,33,1631,1455,8103,3808
2010,Public or Union Library,French River,P0M2N0,1128,38103,165381,0,36321,99134,166226,11636,NA,NA,NA,NA,17,7812,101,NA,611,0,48,12070,0,2660,2476
2010,Public or Union Library,Front of Yonge Twp,K0E1R0,976,1450,56075,46831,8874,22934,50508,14230,NA,NA,NA,NA,2,11408,288,NA,315,0,136,4857,100,2803,1218
2010,Public or Union Library,Galway-Cavendish & Harvey Twp,K0L1J0,1805,32886,145602,0,12447,90712,134233,19502,NA,NA,NA,NA,11,27130,280,NA,107,517,115,310,217,5284,6717
2010,Public or Union Library,Gananoque,K7G2Y5,1789,1885,158418,1418,28211,109265,161855,19316,NA,NA,NA,NA,4,40190,878,NA,654,499,0,336,204,4702,2495
2010,First Nations Library,Garden River FN,P6A5K9,140,0,15741,0,0,15741,15741,3945,NA,NA,NA,NA,2,1024,215,NA,7,0,4,20,0,1200,0
2010,Public or Union Library,Gauthier Twp,P0K1B0,47,0,1464,0,0,0,1464,0,NA,NA,NA,NA,2,0,0,NA,0,0,12,2,0,133,63
2010,Public or Union Library,Georgian Bay Twp,P0E1E0,1975,8469,174750,0,34079,88353,170128,18213,NA,NA,NA,NA,14,31063,4096,NA,0,0,8,239,0,1781,5489
2010,Public or Union Library,Georgina,L4P3P7,15273,68770,1806918,0,179026,1132660,1806914,122303,NA,NA,NA,NA,28,265629,11172,NA,2011,2049,48,3969,1587,46845,18205
2010,Contracting Municipality,Gillies Twp,P0T1W0,0,0,984,0,0,0,984,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,544,219
2010,LSB Library,Gogama LSB,P0M1W0,75,0,1338,0,0,0,72527,200,NA,NA,NA,NA,2,525,0,NA,20,0,0,20,0,475,0
2010,Public or Union Library,Gore Bay Union,P0P1H0,794,3354,100715,0,6225,27643,101075,14277,NA,NA,NA,NA,5,11287,58,NA,408,0,2,71,0,1554,1137
2010,Contracting LSB,Goulais & District LSB,P6B5V1,0,0,9653,0,0,0,9653,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,4148,0
2010,Public or Union Library,Gravenhurst,P1P1J1,3207,19106,529675,0,37323,344950,529675,43974,NA,NA,NA,NA,7,83936,3700,NA,1693,2097,36,857,517,11046,8235
2010,Public or Union Library,Greater Madawaska Twp,K0J1H0,305,916,57448,0,4478,29352,50851,4723,NA,NA,NA,NA,7,3910,315,NA,195,132,10,3100,0,2238,2693
2010,Public or Union Library,Greater Sudbury,P3C4X8,66862,133476,8156571,0,771404,4607812,8156571,438240,NA,NA,NA,NA,92,1051590,30847,NA,2461,3349,251,21800,11550,158900,72536
2010,Public or Union Library,Greenstone,P0T1M0,3039,2575,460383,0,32354,288482,440846,83946,NA,NA,NA,NA,25,34484,617,NA,492,435,4,461,41,4906,1985
2010,Public or Union Library,Grey Highlands,N0C1E0,4811,15385,302651,230600,27219,214111,302651,43872,NA,NA,NA,NA,16,78215,2598,NA,1033,1627,51,933,57,8405,5303
2010,Public or Union Library,Grimsby,L3M1Y1,15956,45433,1178641,0,110414,543572,1174915,48848,NA,NA,NA,NA,16,236847,6959,NA,1125,726,51,3260,1975,23937,9253
2010,Public or Union Library,Guelph,N1H4J6,45598,305110,7794178,322699,1022281,4789640,7794178,316530,NA,NA,NA,NA,32,1831174,23991,NA,2292,4844,657,18997,8155,123000,47500
2010,Public or Union Library,Haldimand County,N1A2X5,18493,72669,1608945,54535,143379,1094134,1608945,163494,NA,NA,NA,NA,21,378552,10054,NA,2002,3220,60,4200,817,45212,19346
2010,"County, County co-operative or Regional Municipality Library",Haliburton County,K0M1S0,6969,11289,705635,0,93811,504202,705635,45137,NA,NA,NA,NA,27,116031,2350,NA,2858,1253,101,2398,697,21957,16526
2010,Contracting LSB,Hallebourg LSB,P0L1L0,0,0,428,0,0,0,428,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,295,0
2010,Public or Union Library,Halton Hills,L7G1X2,14178,68253,2406917,2080420,195220,1874495,2671314,103011,NA,NA,NA,NA,10,502226,14896,NA,2571,3248,0,2330,3609,59900,20292
2010,Public or Union Library,Hamilton,L8N4E4,181185,610991,29440555,0,1860189,18733088,29908318,953646,NA,NA,NA,NA,267,6347007,103206,NA,2252,2168,7207,69479,46841,528502,209965
2010,Contracting Municipality,Hamilton Twp,K9A4W5,0,0,225101,0,0,0,225101,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,10972,4499
2010,Public or Union Library,Hanover,N4N2P1,3466,17359,482233,6832,30255,288015,495155,30706,NA,NA,NA,NA,17,75850,3180,NA,2021,1461,39,1452,193,7147,3362
2010,Contracting Municipality,Harley Twp,P0J1P0,0,0,2486,0,0,0,2486,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,551,215
2010,Contracting Municipality,Harris Twp,P0J1P0,0,0,2941,0,0,0,2941,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,519,223
2010,Public or Union Library,Hastings Highlands,K0L2S0,1425,5618,144700,0,21157,91325,148414,11468,NA,NA,NA,NA,9,9552,3933,NA,82,0,50,374,405,4033,3671
2010,Public or Union Library,Havelock-Belmont-Methuen Twp,K0L1Z0,1662,100,148683,0,17852,58904,127946,28420,NA,NA,NA,NA,14,27128,413,NA,256,0,11,312,163,4637,4268
2010,Contracting LSB,Hawk Junction LSB,P0S1G0,0,0,1094,0,0,0,547,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,300,0
2010,Public or Union Library,Hawkesbury,K6A1H1,6333,11744,509230,0,37039,332254,449630,60542,NA,NA,NA,NA,6,51564,1980,NA,841,681,21,1146,185,10886,5091
2010,Public or Union Library,"Head, Clara & Maria Twp",K0J2K0,161,2554,46670,0,8123,0,39457,2461,NA,NA,NA,NA,4,753,701,NA,0,0,3,34,0,210,130
2010,Public or Union Library,Hearst,P0L1N0,2290,13748,204856,2282,19016,122171,208111,19089,NA,NA,NA,NA,6,40013,381,NA,307,199,0,358,54,4728,2516
2010,First Nations Library,Henvey Inlet FN,P0G1J0,65,0,14243,0,0,14000,20700,2700,NA,NA,NA,NA,5,70,15,NA,0,0,95,95,0,172,0
2010,Contracting Municipality,Hilliard Twp,P0J1S0,0,0,613,0,0,0,613,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,190,92
2010,Public or Union Library,Hilton Union,P0R1G0,402,536,37771,0,18733,9902,37985,9910,NA,NA,NA,NA,2,6880,18,NA,0,0,0,31,0,424,502
2010,Public or Union Library,Hornepayne Twp,P0M1Z0,396,3841,129569,0,1762,92802,129083,16886,NA,NA,NA,NA,5,18924,0,NA,142,96,13,143,10,1041,584
2010,Contracting Municipality,Hudson Twp,P0J1P0,0,0,2972,0,0,0,2972,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,462,318
2010,Public or Union Library,Huntsville,P1H1W4,6786,49515,774447,99500,77029,504979,730763,58651,NA,NA,NA,NA,19,166288,1872,NA,2415,2393,67,3021,817,18280,9691
2010,Contracting LSB,Hurkett LSB,P0T1K0,0,0,497,0,0,0,497,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,389,0
2010,"County, County co-operative or Regional Municipality Library",Huron County,N0M1L0,19937,79547,2680625,0,326446,1826992,2680625,259016,NA,NA,NA,NA,63,362951,10871,NA,2525,2650,90,4501,1582,57131,27535
2010,Public or Union Library,Huron Shores,P0R1H0,325,50,30005,0,3588,19011,29783,5203,NA,NA,NA,NA,7,2107,48,NA,447,0,0,45,103,1696,1231
2010,Public or Union Library,Ignace Twp,P0T1T0,395,1079,101770,0,20394,68381,106586,13846,NA,NA,NA,NA,5,9918,385,NA,186,219,12,146,35,1184,802
2010,Public or Union Library,Innisfil,L9S1A8,16835,47091,2564352,2655722,114167,1471377,2270997,108771,NA,NA,NA,NA,50,279167,19614,NA,2851,1333,83,3012,7437,32582,13576
2010,Public or Union Library,Iroquois Falls,P0K1G0,1373,4523,184414,0,14034,116839,291402,34346,NA,NA,NA,NA,8,36940,693,NA,468,441,0,189,0,4192,2373
2010,First Nations Library,Iskatewizaagegan FN,P0X1E0,50,0,24733,0,24941,13000,48832,3451,NA,NA,NA,NA,14,150,40,NA,0,0,10,40,0,329,0
2010,Public or Union Library,James Twp,P0J1G0,408,698,29457,0,1307,14088,25027,8620,NA,NA,NA,NA,10,2456,62,NA,131,0,4,22,0,414,221
2010,Contracting Municipality,Jocelyn Twp,P0R1G0,0,0,1503,0,0,0,1503,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,361,270
2010,Contracting LSB,Jogues LSB,P0L1R0,0,0,448,0,0,0,448,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,540,0
2010,Contracting Municipality,Johnson Twp,P0R1E0,0,0,2405,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,583,507
2010,Contracting Municipality,Joly Twp,P0A1Z0,0,0,851,0,0,0,851,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,237,244
2010,First Nations Library,Kanhiote-Tyendinaga Territory FN,K0K1X0,478,20711,67697,0,17168,25482,69568,7155,NA,NA,NA,NA,9,1964,663,NA,0,0,15,48,0,2125,800
2010,Public or Union Library,Kapuskasing,P5N1P9,3650,5215,198262,0,38572,140461,194505,33547,NA,NA,NA,NA,8,35169,48,NA,0,0,30,602,60,7323,4099
2010,Public or Union Library,"Kawartha Lakes, City of",K9V2Y6,14447,43747,1973621,508500,278597,1107097,1861632,153757,NA,NA,NA,NA,72,253869,11722,NA,4202,3163,0,4896,663,74561,37419
2010,Public or Union Library,Kearney & Area,P0A1M0,539,1962,48699,0,5696,16622,32819,10343,NA,NA,NA,NA,4,5945,405,NA,83,0,3,55,0,837,1179
2010,Public or Union Library,Kenora City,P9N1S7,12189,51263,705287,0,52742,453632,1105728,72303,NA,NA,NA,NA,24,198578,1170,NA,1095,824,30,2418,1223,12401,7345
2010,Contracting Municipality,Kerns Twp,P0J1P0,0,0,1822,0,0,0,1822,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,325,136
2010,Public or Union Library,"Killaloe, Hagarty & Richards Twp",K0J2A0,1440,5761,70375,0,13797,37689,68688,12953,NA,NA,NA,NA,5,20512,175,NA,199,0,15,235,0,2241,1646
2010,Public or Union Library,King Twp,L7B1A6,8313,42295,1256776,0,94505,885571,1243147,79423,NA,NA,NA,NA,29,159697,8733,NA,2349,2365,334,3160,1224,19487,6744
2010,Public or Union Library,Kingston-Frontenac,K7L1X8,88403,192825,6509405,622200,621844,4671247,6509405,530220,NA,NA,NA,NA,98,1394518,20533,NA,1174,3548,104,19796,5125,142865,69092
2010,Public or Union Library,Kirkland Lake,P2N1P1,5441,15045,269781,0,24837,198842,269781,48216,NA,NA,NA,NA,10,44562,1871,NA,519,817,56,674,24,8125,4844
2010,Public or Union Library,Kitchener,N2H2H1,100956,420091,9574298,1752206,700268,7155197,9573945,477030,NA,NA,NA,NA,71,2778698,61830,NA,1867,4574,1066,24573,23240,229400,86750
2010,Contracting LSB,Lac Ste. Therese LSB,P0L1N0,0,0,2265,0,0,0,695,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,172,0
2010,Contracting Municipality,Laird Twp,P0S1C0,0,0,2429,0,0,0,2429,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1109,544
2010,Public or Union Library,Lake of Bays Twp,P0B1A0,4426,6106,219270,5126,19228,179124,296731,24737,NA,NA,NA,NA,12,59480,3303,NA,405,573,10,750,0,2589,4493
2010,Contracting Municipality,Lake of The Woods Twp,P0W1L0,0,0,3500,0,0,0,3500,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,285,658
2010,"County, County co-operative or Regional Municipality Library",Lambton County,N0N1T0,33424,142881,5448468,0,653242,4037656,6199901,451906,NA,NA,NA,NA,82,996322,30402,NA,3956,2723,154,15667,3100,128204,57006
2010,Public or Union Library,Lanark Highlands Twp,K0G1K0,1645,6683,81682,0,16290,51282,83044,20300,NA,NA,NA,NA,2,27828,345,NA,478,0,0,434,0,5180,3541
2010,Public or Union Library,Larder Lake Twp,P0K1L0,394,1361,70605,0,2500,36979,66194,11508,NA,NA,NA,NA,5,5396,392,NA,77,83,0,58,55,735,493
2010,Public or Union Library,Latchford,P0J1N0,227,0,4210,0,518,0,4979,7322,NA,NA,NA,NA,4,444,8,NA,2,0,0,23,0,446,229
2010,Public or Union Library,Laurentian Hills,K0J1P0,1455,1261,125248,46807,36943,67943,128543,21265,NA,NA,NA,NA,6,18456,394,NA,152,477,15,221,0,2830,1439
2010,Contracting Municipality,Laurentian Valley Twp,K8A6W5,0,0,114568,0,0,0,114568,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,8228,3828
2010,Contracting Municipality,LaVallee Twp,P0W1C0,0,0,3387,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,968,402
2010,Public or Union Library,Leeds and the Thousand Islands,K0E1L0,3954,7771,517875,55108,59560,296072,517875,29101,NA,NA,NA,NA,14,67040,4527,NA,1455,1083,145,695,685,9037,5819
2010,"County, County co-operative or Regional Municipality Library",Lennox and Addington County,K7R4B9,8079,24575,1389643,0,87513,1030230,1389643,97164,NA,NA,NA,NA,58,143605,5433,NA,3279,2450,98,2030,270,38842,15346
2010,Public or Union Library,Lincoln,L0R1B0,12338,29946,932194,54830,67322,654517,932194,75976,NA,NA,NA,NA,14,240333,4089,NA,1055,1105,39,2868,1236,19663,8322
2010,Public or Union Library,London,N6A6H9,153719,947708,19885816,522070,2119997,13432258,19724410,723535,NA,NA,NA,NA,396,4038334,187009,NA,2244,4317,3228,63540,92474,365200,164945
2010,Contracting Municipality,"MacDonald, Meredith & Aberdeen Add'l Twp",P0S1C0,0,0,3581,0,0,0,3581,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1550,804
2010,Public or Union Library,Madawaska Valley,K0J1B0,1463,10003,169685,10000,20050,105808,166810,23824,NA,NA,NA,NA,4,37535,735,NA,373,508,0,363,100,3990,3114
2010,Contracting Municipality,Madoc Twp,K0K2K0,0,0,33101,0,0,0,33601,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1905,884
2010,Public or Union Library,Magnetawan,P0A1P0,1085,1078,87675,0,5439,54580,88508,9434,NA,NA,NA,NA,11,7717,446,NA,355,0,32,182,3,1286,1955
2010,Public or Union Library,Manitouwadge Twp,P0T2C0,808,3237,142101,0,8507,106084,142101,22131,NA,NA,NA,NA,8,16811,100,NA,301,323,2,547,18,2300,1233
